state,year,quarter,district,registered_users,year_quarter
chandigarh,2020,3,chandigarh,362588,2020-Q3
chandigarh,2020,2,chandigarh,336351,2020-Q2
chandigarh,2020,4,chandigarh,391402,2020-Q4
chandigarh,2020,1,chandigarh,312887,2020-Q1
chandigarh,2019,3,chandigarh,267337,2019-Q3
chandigarh,2019,2,chandigarh,240439,2019-Q2
chandigarh,2019,4,chandigarh,289590,2019-Q4
chandigarh,2019,1,chandigarh,209175,2019-Q1
chandigarh,2022,3,chandigarh,598698,2022-Q3
chandigarh,2022,2,chandigarh,569582,2022-Q2
chandigarh,2022,4,chandigarh,627563,2022-Q4
chandigarh,2022,1,chandigarh,541549,2022-Q1
goa,2021,3,north goa,403952,2021-Q3
goa,2021,3,south goa,249506,2021-Q3
goa,2021,2,north goa,376703,2021-Q2
goa,2021,2,south goa,232403,2021-Q2
goa,2021,4,north goa,430814,2021-Q4
goa,2021,4,south goa,266364,2021-Q4
goa,2021,1,north goa,352593,2021-Q1
goa,2021,1,south goa,217442,2021-Q1
goa,2018,3,north goa,95307,2018-Q3
goa,2018,3,south goa,58495,2018-Q3
goa,2018,2,north goa,76192,2018-Q2
goa,2018,2,south goa,45982,2018-Q2
goa,2018,4,north goa,121001,2018-Q4
goa,2018,4,south goa,74349,2018-Q4
goa,2018,1,north goa,57769,2018-Q1
goa,2018,1,south goa,34167,2018-Q1
goa,2024,3,north goa,589892,2024-Q3
goa,2024,3,south goa,524142,2024-Q3
goa,2024,2,north goa,661408,2024-Q2
goa,2024,2,south goa,412108,2024-Q2
goa,2024,4,north goa,605009,2024-Q4
goa,2024,4,south goa,538323,2024-Q4
goa,2024,1,north goa,637677,2024-Q1
goa,2024,1,south goa,397373,2024-Q1
goa,2023,3,north goa,593176,2023-Q3
goa,2023,3,south goa,368655,2023-Q3
goa,2023,2,north goa,571111,2023-Q2
goa,2023,2,south goa,354909,2023-Q2
goa,2023,4,north goa,613836,2023-Q4
goa,2023,4,south goa,382087,2023-Q4
goa,2023,1,north goa,550554,2023-Q1
goa,2023,1,south goa,341631,2023-Q1
goa,2020,3,north goa,294195,2020-Q3
goa,2020,3,south goa,180767,2020-Q3
goa,2020,2,north goa,267533,2020-Q2
goa,2020,2,south goa,163106,2020-Q2
goa,2020,4,north goa,326479,2020-Q4
goa,2020,4,south goa,201105,2020-Q4
goa,2020,1,north goa,244309,2020-Q1
goa,2020,1,south goa,147591,2020-Q1
goa,2019,3,north goa,197361,2019-Q3
goa,2019,3,south goa,119833,2019-Q3
goa,2019,2,north goa,173002,2019-Q2
goa,2019,2,south goa,105938,2019-Q2
goa,2019,4,north goa,220385,2019-Q4
goa,2019,4,south goa,133161,2019-Q4
goa,2019,1,north goa,147802,2019-Q1
goa,2019,1,south goa,90350,2019-Q1
goa,2022,3,north goa,504946,2022-Q3
goa,2022,3,south goa,312884,2022-Q3
goa,2022,2,north goa,480353,2022-Q2
goa,2022,2,south goa,297426,2022-Q2
goa,2022,4,north goa,527826,2022-Q4
goa,2022,4,south goa,327376,2022-Q4
goa,2022,1,north goa,456250,2022-Q1
goa,2022,1,south goa,282378,2022-Q1
uttarakhand,2021,3,dehradun,963594,2021-Q3
uttarakhand,2021,3,haridwar,669249,2021-Q3
uttarakhand,2021,3,udham singh nagar,568881,2021-Q3
uttarakhand,2021,3,nainital,309820,2021-Q3
uttarakhand,2021,3,pauri garhwal,155054,2021-Q3
uttarakhand,2021,3,tehri garhwal,119032,2021-Q3
uttarakhand,2021,3,almora,102118,2021-Q3
uttarakhand,2021,3,pithoragarh,84476,2021-Q3
uttarakhand,2021,3,chamoli,73432,2021-Q3
uttarakhand,2021,3,uttarkashi,59174,2021-Q3
uttarakhand,2021,2,dehradun,898504,2021-Q2
uttarakhand,2021,2,haridwar,622292,2021-Q2
uttarakhand,2021,2,udham singh nagar,528392,2021-Q2
uttarakhand,2021,2,nainital,288162,2021-Q2
uttarakhand,2021,2,pauri garhwal,143460,2021-Q2
uttarakhand,2021,2,tehri garhwal,109890,2021-Q2
uttarakhand,2021,2,almora,94196,2021-Q2
uttarakhand,2021,2,pithoragarh,78079,2021-Q2
uttarakhand,2021,2,chamoli,67712,2021-Q2
uttarakhand,2021,2,uttarkashi,54582,2021-Q2
uttarakhand,2021,4,dehradun,1028085,2021-Q4
uttarakhand,2021,4,haridwar,716044,2021-Q4
uttarakhand,2021,4,udham singh nagar,609138,2021-Q4
uttarakhand,2021,4,nainital,330999,2021-Q4
uttarakhand,2021,4,pauri garhwal,166482,2021-Q4
uttarakhand,2021,4,tehri garhwal,127893,2021-Q4
uttarakhand,2021,4,almora,109803,2021-Q4
uttarakhand,2021,4,pithoragarh,90791,2021-Q4
uttarakhand,2021,4,chamoli,78848,2021-Q4
uttarakhand,2021,4,uttarkashi,63536,2021-Q4
uttarakhand,2021,1,dehradun,840361,2021-Q1
uttarakhand,2021,1,haridwar,580532,2021-Q1
uttarakhand,2021,1,udham singh nagar,492646,2021-Q1
uttarakhand,2021,1,nainital,269308,2021-Q1
uttarakhand,2021,1,pauri garhwal,133484,2021-Q1
uttarakhand,2021,1,tehri garhwal,102085,2021-Q1
uttarakhand,2021,1,almora,87354,2021-Q1
uttarakhand,2021,1,pithoragarh,72579,2021-Q1
uttarakhand,2021,1,chamoli,62779,2021-Q1
uttarakhand,2021,1,uttarkashi,50696,2021-Q1
uttarakhand,2018,3,dehradun,246477,2018-Q3
uttarakhand,2018,3,haridwar,174526,2018-Q3
uttarakhand,2018,3,udham singh nagar,162754,2018-Q3
uttarakhand,2018,3,nainital,79936,2018-Q3
uttarakhand,2018,3,pauri garhwal,36059,2018-Q3
uttarakhand,2018,3,tehri garhwal,23575,2018-Q3
uttarakhand,2018,3,almora,20152,2018-Q3
uttarakhand,2018,3,pithoragarh,16483,2018-Q3
uttarakhand,2018,3,chamoli,14112,2018-Q3
uttarakhand,2018,3,uttarkashi,10793,2018-Q3
uttarakhand,2018,2,dehradun,198296,2018-Q2
uttarakhand,2018,2,haridwar,140718,2018-Q2
uttarakhand,2018,2,udham singh nagar,132549,2018-Q2
uttarakhand,2018,2,nainital,65142,2018-Q2
uttarakhand,2018,2,pauri garhwal,28153,2018-Q2
uttarakhand,2018,2,tehri garhwal,18021,2018-Q2
uttarakhand,2018,2,almora,15473,2018-Q2
uttarakhand,2018,2,pithoragarh,12486,2018-Q2
uttarakhand,2018,2,chamoli,10502,2018-Q2
uttarakhand,2018,2,uttarkashi,8227,2018-Q2
uttarakhand,2018,4,dehradun,306969,2018-Q4
uttarakhand,2018,4,haridwar,217634,2018-Q4
uttarakhand,2018,4,udham singh nagar,200079,2018-Q4
uttarakhand,2018,4,nainital,98591,2018-Q4
uttarakhand,2018,4,pauri garhwal,45898,2018-Q4
uttarakhand,2018,4,tehri garhwal,30089,2018-Q4
uttarakhand,2018,4,almora,26282,2018-Q4
uttarakhand,2018,4,pithoragarh,21378,2018-Q4
uttarakhand,2018,4,chamoli,18391,2018-Q4
uttarakhand,2018,4,uttarkashi,14114,2018-Q4
uttarakhand,2018,1,dehradun,147998,2018-Q1
uttarakhand,2018,1,haridwar,104823,2018-Q1
uttarakhand,2018,1,udham singh nagar,100236,2018-Q1
uttarakhand,2018,1,nainital,49083,2018-Q1
uttarakhand,2018,1,pauri garhwal,20425,2018-Q1
uttarakhand,2018,1,tehri garhwal,13030,2018-Q1
uttarakhand,2018,1,almora,11367,2018-Q1
uttarakhand,2018,1,pithoragarh,8836,2018-Q1
uttarakhand,2018,1,chamoli,7493,2018-Q1
uttarakhand,2018,1,uttarkashi,5816,2018-Q1
uttarakhand,2024,3,dehradun,1587955,2024-Q3
uttarakhand,2024,3,haridwar,1214585,2024-Q3
uttarakhand,2024,3,udham singh nagar,992828,2024-Q3
uttarakhand,2024,3,nainital,517594,2024-Q3
uttarakhand,2024,3,pauri garhwal,216628,2024-Q3
uttarakhand,2024,3,tehri garhwal,189713,2024-Q3
uttarakhand,2024,3,almora,143267,2024-Q3
uttarakhand,2024,3,pithoragarh,134196,2024-Q3
uttarakhand,2024,3,chamoli,116505,2024-Q3
uttarakhand,2024,3,uttarkashi,94223,2024-Q3
uttarakhand,2024,2,dehradun,1575668,2024-Q2
uttarakhand,2024,2,haridwar,1120174,2024-Q2
uttarakhand,2024,2,udham singh nagar,961363,2024-Q2
uttarakhand,2024,2,nainital,513541,2024-Q2
uttarakhand,2024,2,pauri garhwal,260947,2024-Q2
uttarakhand,2024,2,tehri garhwal,201389,2024-Q2
uttarakhand,2024,2,almora,173316,2024-Q2
uttarakhand,2024,2,pithoragarh,143506,2024-Q2
uttarakhand,2024,2,chamoli,124901,2024-Q2
uttarakhand,2024,2,uttarkashi,100761,2024-Q2
uttarakhand,2024,4,dehradun,1632341,2024-Q4
uttarakhand,2024,4,haridwar,1248271,2024-Q4
uttarakhand,2024,4,udham singh nagar,1023155,2024-Q4
uttarakhand,2024,4,nainital,532824,2024-Q4
uttarakhand,2024,4,pauri garhwal,222404,2024-Q4
uttarakhand,2024,4,tehri garhwal,194882,2024-Q4
uttarakhand,2024,4,almora,147939,2024-Q4
uttarakhand,2024,4,pithoragarh,138569,2024-Q4
uttarakhand,2024,4,chamoli,118782,2024-Q4
uttarakhand,2024,4,uttarkashi,96095,2024-Q4
uttarakhand,2024,1,dehradun,1521402,2024-Q1
uttarakhand,2024,1,haridwar,1079967,2024-Q1
uttarakhand,2024,1,udham singh nagar,926596,2024-Q1
uttarakhand,2024,1,nainital,495055,2024-Q1
uttarakhand,2024,1,pauri garhwal,251419,2024-Q1
uttarakhand,2024,1,tehri garhwal,194028,2024-Q1
uttarakhand,2024,1,almora,166660,2024-Q1
uttarakhand,2024,1,pithoragarh,138218,2024-Q1
uttarakhand,2024,1,chamoli,120266,2024-Q1
uttarakhand,2024,1,uttarkashi,97077,2024-Q1
uttarakhand,2023,3,dehradun,1419173,2023-Q3
uttarakhand,2023,3,haridwar,1003648,2023-Q3
uttarakhand,2023,3,udham singh nagar,858970,2023-Q3
uttarakhand,2023,3,nainital,460046,2023-Q3
uttarakhand,2023,3,pauri garhwal,232186,2023-Q3
uttarakhand,2023,3,tehri garhwal,179437,2023-Q3
uttarakhand,2023,3,almora,153779,2023-Q3
uttarakhand,2023,3,pithoragarh,127530,2023-Q3
uttarakhand,2023,3,chamoli,110883,2023-Q3
uttarakhand,2023,3,uttarkashi,89519,2023-Q3
uttarakhand,2023,2,dehradun,1367275,2023-Q2
uttarakhand,2023,2,haridwar,965635,2023-Q2
uttarakhand,2023,2,udham singh nagar,825744,2023-Q2
uttarakhand,2023,2,nainital,442626,2023-Q2
uttarakhand,2023,2,pauri garhwal,222967,2023-Q2
uttarakhand,2023,2,tehri garhwal,172215,2023-Q2
uttarakhand,2023,2,almora,147376,2023-Q2
uttarakhand,2023,2,pithoragarh,122297,2023-Q2
uttarakhand,2023,2,chamoli,106415,2023-Q2
uttarakhand,2023,2,uttarkashi,85915,2023-Q2
uttarakhand,2023,4,dehradun,1466612,2023-Q4
uttarakhand,2023,4,haridwar,1039146,2023-Q4
uttarakhand,2023,4,udham singh nagar,890334,2023-Q4
uttarakhand,2023,4,nainital,476343,2023-Q4
uttarakhand,2023,4,pauri garhwal,240922,2023-Q4
uttarakhand,2023,4,tehri garhwal,186005,2023-Q4
uttarakhand,2023,4,almora,159623,2023-Q4
uttarakhand,2023,4,pithoragarh,132323,2023-Q4
uttarakhand,2023,4,chamoli,115112,2023-Q4
uttarakhand,2023,4,uttarkashi,92982,2023-Q4
uttarakhand,2023,1,dehradun,1318049,2023-Q1
uttarakhand,2023,1,haridwar,928785,2023-Q1
uttarakhand,2023,1,udham singh nagar,792853,2023-Q1
uttarakhand,2023,1,nainital,425816,2023-Q1
uttarakhand,2023,1,pauri garhwal,213655,2023-Q1
uttarakhand,2023,1,tehri garhwal,164792,2023-Q1
uttarakhand,2023,1,almora,140885,2023-Q1
uttarakhand,2023,1,pithoragarh,117070,2023-Q1
uttarakhand,2023,1,chamoli,101718,2023-Q1
uttarakhand,2023,1,uttarkashi,82107,2023-Q1
uttarakhand,2020,3,dehradun,711303,2020-Q3
uttarakhand,2020,3,haridwar,491252,2020-Q3
uttarakhand,2020,3,udham singh nagar,418390,2020-Q3
uttarakhand,2020,3,nainital,227497,2020-Q3
uttarakhand,2020,3,pauri garhwal,112287,2020-Q3
uttarakhand,2020,3,tehri garhwal,85276,2020-Q3
uttarakhand,2020,3,almora,72829,2020-Q3
uttarakhand,2020,3,pithoragarh,60279,2020-Q3
uttarakhand,2020,3,chamoli,52184,2020-Q3
uttarakhand,2020,3,uttarkashi,42144,2020-Q3
uttarakhand,2020,2,dehradun,649026,2020-Q2
uttarakhand,2020,2,haridwar,448939,2020-Q2
uttarakhand,2020,2,udham singh nagar,383547,2020-Q2
uttarakhand,2020,2,nainital,206076,2020-Q2
uttarakhand,2020,2,pauri garhwal,101276,2020-Q2
uttarakhand,2020,2,tehri garhwal,75996,2020-Q2
uttarakhand,2020,2,almora,64523,2020-Q2
uttarakhand,2020,2,pithoragarh,53375,2020-Q2
uttarakhand,2020,2,chamoli,46467,2020-Q2
uttarakhand,2020,2,uttarkashi,37671,2020-Q2
uttarakhand,2020,4,dehradun,779564,2020-Q4
uttarakhand,2020,4,haridwar,537058,2020-Q4
uttarakhand,2020,4,udham singh nagar,456356,2020-Q4
uttarakhand,2020,4,nainital,249856,2020-Q4
uttarakhand,2020,4,pauri garhwal,123892,2020-Q4
uttarakhand,2020,4,tehri garhwal,94520,2020-Q4
uttarakhand,2020,4,almora,81020,2020-Q4
uttarakhand,2020,4,pithoragarh,67024,2020-Q4
uttarakhand,2020,4,chamoli,58039,2020-Q4
uttarakhand,2020,4,uttarkashi,46810,2020-Q4
uttarakhand,2020,1,dehradun,593420,2020-Q1
uttarakhand,2020,1,haridwar,408768,2020-Q1
uttarakhand,2020,1,udham singh nagar,351112,2020-Q1
uttarakhand,2020,1,nainital,186948,2020-Q1
uttarakhand,2020,1,pauri garhwal,90270,2020-Q1
uttarakhand,2020,1,tehri garhwal,66293,2020-Q1
uttarakhand,2020,1,almora,55964,2020-Q1
uttarakhand,2020,1,pithoragarh,46554,2020-Q1
uttarakhand,2020,1,chamoli,40668,2020-Q1
uttarakhand,2020,1,uttarkashi,32713,2020-Q1
uttarakhand,2019,3,dehradun,486157,2019-Q3
uttarakhand,2019,3,haridwar,334619,2019-Q3
uttarakhand,2019,3,udham singh nagar,292858,2019-Q3
uttarakhand,2019,3,nainital,153561,2019-Q3
uttarakhand,2019,3,pauri garhwal,73363,2019-Q3
uttarakhand,2019,3,tehri garhwal,52090,2019-Q3
uttarakhand,2019,3,almora,44182,2019-Q3
uttarakhand,2019,3,pithoragarh,36353,2019-Q3
uttarakhand,2019,3,chamoli,32036,2019-Q3
uttarakhand,2019,3,uttarkashi,25151,2019-Q3
uttarakhand,2019,2,dehradun,428353,2019-Q2
uttarakhand,2019,2,haridwar,299436,2019-Q2
uttarakhand,2019,2,udham singh nagar,266958,2019-Q2
uttarakhand,2019,2,nainital,137114,2019-Q2
uttarakhand,2019,2,pauri garhwal,65607,2019-Q2
uttarakhand,2019,2,tehri garhwal,45652,2019-Q2
uttarakhand,2019,2,almora,39593,2019-Q2
uttarakhand,2019,2,pithoragarh,32308,2019-Q2
uttarakhand,2019,2,chamoli,28063,2019-Q2
uttarakhand,2019,2,uttarkashi,21969,2019-Q2
uttarakhand,2019,4,dehradun,537026,2019-Q4
uttarakhand,2019,4,haridwar,368737,2019-Q4
uttarakhand,2019,4,udham singh nagar,319839,2019-Q4
uttarakhand,2019,4,nainital,169212,2019-Q4
uttarakhand,2019,4,pauri garhwal,81489,2019-Q4
uttarakhand,2019,4,tehri garhwal,58542,2019-Q4
uttarakhand,2019,4,almora,49664,2019-Q4
uttarakhand,2019,4,pithoragarh,40980,2019-Q4
uttarakhand,2019,4,chamoli,35948,2019-Q4
uttarakhand,2019,4,uttarkashi,28653,2019-Q4
uttarakhand,2019,1,dehradun,369578,2019-Q1
uttarakhand,2019,1,haridwar,262411,2019-Q1
uttarakhand,2019,1,udham singh nagar,238514,2019-Q1
uttarakhand,2019,1,nainital,118824,2019-Q1
uttarakhand,2019,1,pauri garhwal,56173,2019-Q1
uttarakhand,2019,1,tehri garhwal,37689,2019-Q1
uttarakhand,2019,1,almora,33092,2019-Q1
uttarakhand,2019,1,pithoragarh,26621,2019-Q1
uttarakhand,2019,1,chamoli,23274,2019-Q1
uttarakhand,2019,1,uttarkashi,17873,2019-Q1
uttarakhand,2022,3,dehradun,1205785,2022-Q3
uttarakhand,2022,3,haridwar,846066,2022-Q3
uttarakhand,2022,3,udham singh nagar,722008,2022-Q3
uttarakhand,2022,3,nainital,389791,2022-Q3
uttarakhand,2022,3,pauri garhwal,196481,2022-Q3
uttarakhand,2022,3,tehri garhwal,151445,2022-Q3
uttarakhand,2022,3,almora,129898,2022-Q3
uttarakhand,2022,3,pithoragarh,107498,2022-Q3
uttarakhand,2022,3,chamoli,93488,2022-Q3
uttarakhand,2022,3,uttarkashi,75369,2022-Q3
uttarakhand,2022,2,dehradun,1146386,2022-Q2
uttarakhand,2022,2,haridwar,802321,2022-Q2
uttarakhand,2022,2,udham singh nagar,683908,2022-Q2
uttarakhand,2022,2,nainital,370360,2022-Q2
uttarakhand,2022,2,pauri garhwal,187078,2022-Q2
uttarakhand,2022,2,tehri garhwal,144049,2022-Q2
uttarakhand,2022,2,almora,123856,2022-Q2
uttarakhand,2022,2,pithoragarh,102347,2022-Q2
uttarakhand,2022,2,chamoli,88939,2022-Q2
uttarakhand,2022,2,uttarkashi,71641,2022-Q2
uttarakhand,2022,4,dehradun,1262999,2022-Q4
uttarakhand,2022,4,haridwar,887967,2022-Q4
uttarakhand,2022,4,udham singh nagar,757652,2022-Q4
uttarakhand,2022,4,nainital,407806,2022-Q4
uttarakhand,2022,4,pauri garhwal,204585,2022-Q4
uttarakhand,2022,4,tehri garhwal,157634,2022-Q4
uttarakhand,2022,4,almora,134730,2022-Q4
uttarakhand,2022,4,pithoragarh,111983,2022-Q4
uttarakhand,2022,4,chamoli,97308,2022-Q4
uttarakhand,2022,4,uttarkashi,78484,2022-Q4
uttarakhand,2022,1,dehradun,1088710,2022-Q1
uttarakhand,2022,1,haridwar,760173,2022-Q1
uttarakhand,2022,1,udham singh nagar,647495,2022-Q1
uttarakhand,2022,1,nainital,351226,2022-Q1
uttarakhand,2022,1,pauri garhwal,177248,2022-Q1
uttarakhand,2022,1,tehri garhwal,136364,2022-Q1
uttarakhand,2022,1,almora,117262,2022-Q1
uttarakhand,2022,1,pithoragarh,96837,2022-Q1
uttarakhand,2022,1,chamoli,84165,2022-Q1
uttarakhand,2022,1,uttarkashi,67713,2022-Q1
ladakh,2021,3,leh ladakh,62633,2021-Q3
ladakh,2021,3,kargil,18577,2021-Q3
ladakh,2021,2,leh ladakh,57971,2021-Q2
ladakh,2021,2,kargil,17077,2021-Q2
ladakh,2021,4,leh ladakh,67049,2021-Q4
ladakh,2021,4,kargil,20008,2021-Q4
ladakh,2021,1,leh ladakh,54095,2021-Q1
ladakh,2021,1,kargil,15824,2021-Q1
ladakh,2018,3,leh ladakh,14617,2018-Q3
ladakh,2018,3,kargil,3132,2018-Q3
ladakh,2018,2,leh ladakh,10733,2018-Q2
ladakh,2018,2,kargil,2185,2018-Q2
ladakh,2018,4,leh ladakh,19447,2018-Q4
ladakh,2018,4,kargil,4436,2018-Q4
ladakh,2018,1,leh ladakh,7255,2018-Q1
ladakh,2018,1,kargil,1529,2018-Q1
ladakh,2024,3,leh ladakh,142693,2024-Q3
ladakh,2024,3,kargil,51453,2024-Q3
ladakh,2024,2,leh ladakh,103519,2024-Q2
ladakh,2024,2,kargil,31183,2024-Q2
ladakh,2024,4,leh ladakh,141456,2024-Q4
ladakh,2024,4,kargil,52268,2024-Q4
ladakh,2024,1,leh ladakh,99940,2024-Q1
ladakh,2024,1,kargil,30130,2024-Q1
ladakh,2023,3,leh ladakh,92688,2023-Q3
ladakh,2023,3,kargil,27747,2023-Q3
ladakh,2023,2,leh ladakh,89148,2023-Q2
ladakh,2023,2,kargil,26588,2023-Q2
ladakh,2023,4,leh ladakh,96066,2023-Q4
ladakh,2023,4,kargil,28762,2023-Q4
ladakh,2023,1,leh ladakh,85582,2023-Q1
ladakh,2023,1,kargil,25409,2023-Q1
ladakh,2020,3,leh ladakh,45587,2020-Q3
ladakh,2020,3,kargil,12814,2020-Q3
ladakh,2020,2,leh ladakh,41782,2020-Q2
ladakh,2020,2,kargil,11252,2020-Q2
ladakh,2020,4,leh ladakh,50252,2020-Q4
ladakh,2020,4,kargil,14601,2020-Q4
ladakh,2020,1,leh ladakh,38079,2020-Q1
ladakh,2020,1,kargil,9711,2020-Q1
ladakh,2019,3,leh ladakh,31455,2019-Q3
ladakh,2019,3,kargil,7718,2019-Q3
ladakh,2019,2,leh ladakh,28390,2019-Q2
ladakh,2019,2,kargil,7126,2019-Q2
ladakh,2019,4,leh ladakh,34770,2019-Q4
ladakh,2019,4,kargil,8338,2019-Q4
ladakh,2019,1,leh ladakh,23891,2019-Q1
ladakh,2019,1,kargil,5758,2019-Q1
ladakh,2022,3,leh ladakh,78769,2022-Q3
ladakh,2022,3,kargil,23530,2022-Q3
ladakh,2022,2,leh ladakh,75042,2022-Q2
ladakh,2022,2,kargil,22475,2022-Q2
ladakh,2022,4,leh ladakh,82011,2022-Q4
ladakh,2022,4,kargil,24326,2022-Q4
ladakh,2022,1,leh ladakh,71173,2022-Q1
ladakh,2022,1,kargil,21319,2022-Q1
arunachal-pradesh,2021,3,papum pare,97854,2021-Q3
arunachal-pradesh,2021,3,west kameng,24489,2021-Q3
arunachal-pradesh,2021,3,changlang,23328,2021-Q3
arunachal-pradesh,2021,3,east siang,22538,2021-Q3
arunachal-pradesh,2021,3,lohit,16680,2021-Q3
arunachal-pradesh,2021,3,tawang,13650,2021-Q3
arunachal-pradesh,2021,3,west siang,12616,2021-Q3
arunachal-pradesh,2021,3,namsai,12140,2021-Q3
arunachal-pradesh,2021,3,lower dibang valley,9920,2021-Q3
arunachal-pradesh,2021,3,lower subansiri,9451,2021-Q3
arunachal-pradesh,2021,2,papum pare,90871,2021-Q2
arunachal-pradesh,2021,2,west kameng,22625,2021-Q2
arunachal-pradesh,2021,2,changlang,21404,2021-Q2
arunachal-pradesh,2021,2,east siang,20817,2021-Q2
arunachal-pradesh,2021,2,lohit,15360,2021-Q2
arunachal-pradesh,2021,2,tawang,12636,2021-Q2
arunachal-pradesh,2021,2,west siang,11657,2021-Q2
arunachal-pradesh,2021,2,namsai,11111,2021-Q2
arunachal-pradesh,2021,2,lower dibang valley,9094,2021-Q2
arunachal-pradesh,2021,2,lower subansiri,8685,2021-Q2
arunachal-pradesh,2021,4,papum pare,104806,2021-Q4
arunachal-pradesh,2021,4,west kameng,26237,2021-Q4
arunachal-pradesh,2021,4,changlang,25155,2021-Q4
arunachal-pradesh,2021,4,east siang,24208,2021-Q4
arunachal-pradesh,2021,4,lohit,17980,2021-Q4
arunachal-pradesh,2021,4,tawang,14665,2021-Q4
arunachal-pradesh,2021,4,west siang,13555,2021-Q4
arunachal-pradesh,2021,4,namsai,13092,2021-Q4
arunachal-pradesh,2021,4,lower dibang valley,10679,2021-Q4
arunachal-pradesh,2021,4,lower subansiri,10187,2021-Q4
arunachal-pradesh,2021,1,papum pare,84715,2021-Q1
arunachal-pradesh,2021,1,west kameng,21027,2021-Q1
arunachal-pradesh,2021,1,changlang,19716,2021-Q1
arunachal-pradesh,2021,1,east siang,19342,2021-Q1
arunachal-pradesh,2021,1,lohit,14231,2021-Q1
arunachal-pradesh,2021,1,tawang,11778,2021-Q1
arunachal-pradesh,2021,1,west siang,10836,2021-Q1
arunachal-pradesh,2021,1,namsai,10242,2021-Q1
arunachal-pradesh,2021,1,lower dibang valley,8402,2021-Q1
arunachal-pradesh,2021,1,lower subansiri,8044,2021-Q1
arunachal-pradesh,2018,3,papum pare,16009,2018-Q3
arunachal-pradesh,2018,3,west kameng,4765,2018-Q3
arunachal-pradesh,2018,3,east siang,3590,2018-Q3
arunachal-pradesh,2018,3,tawang,3112,2018-Q3
arunachal-pradesh,2018,3,changlang,2889,2018-Q3
arunachal-pradesh,2018,3,lohit,2612,2018-Q3
arunachal-pradesh,2018,3,namsai,1862,2018-Q3
arunachal-pradesh,2018,3,west siang,1652,2018-Q3
arunachal-pradesh,2018,3,lower dibang valley,1286,2018-Q3
arunachal-pradesh,2018,3,tirap,1226,2018-Q3
arunachal-pradesh,2018,2,papum pare,11418,2018-Q2
arunachal-pradesh,2018,2,west kameng,3442,2018-Q2
arunachal-pradesh,2018,2,east siang,2646,2018-Q2
arunachal-pradesh,2018,2,tawang,2266,2018-Q2
arunachal-pradesh,2018,2,changlang,2014,2018-Q2
arunachal-pradesh,2018,2,lohit,1898,2018-Q2
arunachal-pradesh,2018,2,namsai,1276,2018-Q2
arunachal-pradesh,2018,2,west siang,1224,2018-Q2
arunachal-pradesh,2018,2,lower dibang valley,893,2018-Q2
arunachal-pradesh,2018,2,upper subansiri,883,2018-Q2
arunachal-pradesh,2018,4,papum pare,21342,2018-Q4
arunachal-pradesh,2018,4,west kameng,6492,2018-Q4
arunachal-pradesh,2018,4,east siang,4813,2018-Q4
arunachal-pradesh,2018,4,tawang,4085,2018-Q4
arunachal-pradesh,2018,4,changlang,4036,2018-Q4
arunachal-pradesh,2018,4,lohit,3588,2018-Q4
arunachal-pradesh,2018,4,namsai,2495,2018-Q4
arunachal-pradesh,2018,4,west siang,2117,2018-Q4
arunachal-pradesh,2018,4,lower dibang valley,1827,2018-Q4
arunachal-pradesh,2018,4,tirap,1684,2018-Q4
arunachal-pradesh,2018,1,papum pare,7649,2018-Q1
arunachal-pradesh,2018,1,west kameng,2202,2018-Q1
arunachal-pradesh,2018,1,east siang,1803,2018-Q1
arunachal-pradesh,2018,1,tawang,1525,2018-Q1
arunachal-pradesh,2018,1,changlang,1208,2018-Q1
arunachal-pradesh,2018,1,lohit,1207,2018-Q1
arunachal-pradesh,2018,1,west siang,846,2018-Q1
arunachal-pradesh,2018,1,namsai,737,2018-Q1
arunachal-pradesh,2018,1,lower dibang valley,601,2018-Q1
arunachal-pradesh,2018,1,upper subansiri,572,2018-Q1
arunachal-pradesh,2024,3,itanagar capital complex,176072,2024-Q3
arunachal-pradesh,2024,3,papum pare,53069,2024-Q3
arunachal-pradesh,2024,3,west kameng,52957,2024-Q3
arunachal-pradesh,2024,3,east siang,50287,2024-Q3
arunachal-pradesh,2024,3,changlang,47059,2024-Q3
arunachal-pradesh,2024,3,namsai,37104,2024-Q3
arunachal-pradesh,2024,3,tawang,30404,2024-Q3
arunachal-pradesh,2024,3,west siang,30153,2024-Q3
arunachal-pradesh,2024,3,lohit,26089,2024-Q3
arunachal-pradesh,2024,3,lower subansiri,25867,2024-Q3
arunachal-pradesh,2024,2,papum pare,165311,2024-Q2
arunachal-pradesh,2024,2,west kameng,40932,2024-Q2
arunachal-pradesh,2024,2,changlang,40721,2024-Q2
arunachal-pradesh,2024,2,east siang,38672,2024-Q2
arunachal-pradesh,2024,2,lohit,28987,2024-Q2
arunachal-pradesh,2024,2,tawang,22929,2024-Q2
arunachal-pradesh,2024,2,west siang,21620,2024-Q2
arunachal-pradesh,2024,2,namsai,21156,2024-Q2
arunachal-pradesh,2024,2,lower dibang valley,17096,2024-Q2
arunachal-pradesh,2024,2,lower subansiri,16421,2024-Q2
arunachal-pradesh,2024,4,itanagar capital complex,181946,2024-Q4
arunachal-pradesh,2024,4,papum pare,55084,2024-Q4
arunachal-pradesh,2024,4,west kameng,54415,2024-Q4
arunachal-pradesh,2024,4,east siang,52187,2024-Q4
arunachal-pradesh,2024,4,changlang,49057,2024-Q4
